type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
PAYMENT,2151.66,C3029,54742.01,52590.350000000006,D3029,33411.45,35563.11,0,0
CASH_IN,43502.89,C3030,66919.74,23416.850000000006,D3030,41399.07,84901.95999999999,0,0
TRANSFER,33919.98,C3031,49285.43,15365.449999999997,D3031,90372.42,124292.4,0,0
DEBIT,33026.96,C3032,69780.31,36753.35,D3032,19561.58,52588.54,0,0
TRANSFER,30732.53,C3033,3409.79,0.0,D3033,97175.9,127908.43,0,0
DEBIT,42461.11,C3034,76270.67,33809.56,D3034,81015.32,123476.43000000001,1,0
PAYMENT,24013.87,C3035,3334.37,0.0,D3035,88147.14,112161.01,0,0
PAYMENT,43520.67,C3036,45529.98,2009.310000000005,D3036,92944.4,136465.07,1,0
PAYMENT,17972.89,C3037,15096.5,0.0,D3037,75324.12,93297.01,0,0
PAYMENT,46335.45,C3038,82357.43,36021.979999999996,D3038,78877.98,125213.43,0,0
CASH_OUT,34933.15,C3039,31366.09,0.0,D3039,43781.83,78714.98000000001,0,0
CASH_OUT,12859.6,C3040,45409.35,32549.75,D3040,51045.02,63904.619999999995,0,0
CASH_IN,28204.68,C3041,42875.07,14670.39,D3041,93248.54,121453.22,0,0
TRANSFER,26652.0,C3042,77250.2,50598.2,D3042,37825.59,64477.59,0,0
DEBIT,6895.8,C3043,48114.44,41218.64,D3043,4194.71,11090.51,0,0
DEBIT,29562.55,C3044,78895.83,49333.28,D3044,76275.44,105837.99,0,0
CASH_OUT,15739.97,C3045,7350.83,0.0,D3045,57315.75,73055.72,0,0
DEBIT,2618.39,C3046,19159.4,16541.010000000002,D3046,81487.6,84105.99,0,0
CASH_OUT,47432.86,C3047,55153.42,7720.559999999998,D3047,7555.13,54987.99,0,0
CASH_IN,32074.88,C3048,94708.83,62633.95,D3048,62123.2,94198.08,0,0
TRANSFER,43846.07,C3049,7475.78,0.0,D3049,24770.59,68616.66,0,0
CASH_IN,33803.12,C3050,4308.42,0.0,D3050,90326.86,124129.98000000001,0,0
PAYMENT,17849.83,C3051,15655.07,0.0,D3051,10990.99,28840.82,0,0
PAYMENT,25634.89,C3052,64115.31,38480.42,D3052,84306.93,109941.81999999999,0,0
PAYMENT,33787.66,C3053,39899.29,6111.629999999997,D3053,8855.43,42643.090000000004,0,0
CASH_IN,48012.66,C3054,82555.24,34542.58,D3054,2509.74,50522.4,0,0
DEBIT,12684.22,C3055,7193.32,0.0,D3055,23505.94,36190.159999999996,1,0
TRANSFER,43748.98,C3056,19641.41,0.0,D3056,33304.45,77053.43,0,0
PAYMENT,46203.97,C3057,30002.64,0.0,D3057,62652.88,108856.85,0,0
PAYMENT,33521.11,C3058,62673.01,29151.9,D3058,13172.46,46693.57,0,0
PAYMENT,46563.4,C3059,68517.27,21953.870000000003,D3059,43732.99,90296.39,0,0
TRANSFER,19894.53,C3060,12420.33,0.0,D3060,20426.36,40320.89,0,0
PAYMENT,47650.86,C3061,94380.47,46729.61,D3061,85530.33,133181.19,0,0
TRANSFER,35139.44,C3062,34104.41,0.0,D3062,4496.65,39636.090000000004,0,0
PAYMENT,2101.25,C3063,71316.88,69215.63,D3063,35593.77,37695.02,0,0
CASH_IN,45343.73,C3064,52420.77,7077.039999999994,D3064,63137.41,108481.14000000001,0,0
CASH_IN,24224.16,C3065,22275.81,0.0,D3065,91308.82,115532.98000000001,0,0
TRANSFER,23016.89,C3066,84622.83,61605.94,D3066,86799.34,109816.23,1,0
CASH_IN,28323.76,C3067,81823.8,53500.04000000001,D3067,89519.2,117842.95999999999,0,0
TRANSFER,7470.08,C3068,39607.19,32137.11,D3068,6285.33,13755.41,0,0
CASH_IN,23458.83,C3069,58860.76,35401.93,D3069,84092.33,107551.16,0,0
CASH_IN,41556.53,C3070,25782.57,0.0,D3070,77991.26,119547.79,1,0
TRANSFER,775.11,C3071,68985.16,68210.05,D3071,90243.16,91018.27,0,0
DEBIT,13646.59,C3072,30902.68,17256.09,D3072,31157.63,44804.22,0,0
CASH_IN,123.73,C3073,84407.87,84284.14,D3073,91176.51,91300.23999999999,0,0
PAYMENT,20786.15,C3074,21738.51,952.359999999997,D3074,40264.11,61050.26,0,0
DEBIT,36416.05,C3075,1480.34,0.0,D3075,63409.97,99826.02,0,0
TRANSFER,39938.79,C3076,26850.8,0.0,D3076,42417.9,82356.69,0,0
DEBIT,47259.54,C3077,19105.25,0.0,D3077,42764.84,90024.38,0,0
CASH_OUT,30425.62,C3078,50828.64,20403.02,D3078,54663.7,85089.31999999999,0,0
CASH_OUT,12732.09,C3079,20370.33,7638.240000000002,D3079,35592.67,48324.759999999995,0,0
CASH_IN,46207.47,C3080,76318.99,30111.520000000004,D3080,79273.7,125481.17,0,0
CASH_IN,38766.01,C3081,24137.06,0.0,D3081,63363.87,102129.88,0,0
PAYMENT,28721.85,C3082,70696.82,41974.97000000001,D3082,68975.58,97697.43,0,0
DEBIT,34782.32,C3083,57847.09,23064.769999999997,D3083,23103.48,57885.8,1,0
CASH_OUT,46215.89,C3084,98624.99,52409.100000000006,D3084,96957.53,143173.41999999998,0,0
CASH_IN,35619.99,C3085,99990.1,64370.11000000001,D3085,66017.61,101637.6,0,0
DEBIT,18419.36,C3086,86952.61,68533.25,D3086,19719.59,38138.95,0,0
CASH_IN,35651.7,C3087,75998.34,40346.64,D3087,75049.02,110700.72,0,0
CASH_IN,2014.87,C3088,38645.64,36630.77,D3088,17371.41,19386.28,0,0
CASH_OUT,19321.39,C3089,75327.67,56006.28,D3089,6338.49,25659.879999999997,0,0
CASH_OUT,20316.75,C3090,95667.55,75350.8,D3090,52755.34,73072.09,1,0
CASH_IN,8342.74,C3091,2337.76,0.0,D3091,55352.4,63695.14,0,0
TRANSFER,1155.25,C3092,53791.47,52636.22,D3092,18896.56,20051.81,0,0
CASH_IN,6669.93,C3093,21799.83,15129.900000000001,D3093,34837.89,41507.82,0,0
CASH_IN,32731.42,C3094,55787.63,23056.21,D3094,94576.93,127308.34999999999,1,0
PAYMENT,40114.64,C3095,46644.71,6530.07,D3095,28500.32,68614.95999999999,0,0
PAYMENT,49410.19,C3096,57576.86,8166.669999999998,D3096,15556.81,64967.0,0,0
PAYMENT,17318.83,C3097,55096.22,37777.39,D3097,99256.2,116575.03,0,0
TRANSFER,29969.36,C3098,96010.7,66041.34,D3098,30230.55,60199.91,0,0
TRANSFER,46857.31,C3099,55218.61,8361.300000000003,D3099,68025.37,114882.68,0,0
CASH_IN,8352.92,C3100,84623.21,76270.29000000001,D3100,23156.02,31508.940000000002,0,0
PAYMENT,35882.56,C3101,31982.03,0.0,D3101,55012.12,90894.68,0,0
TRANSFER,37749.18,C3102,43810.07,6060.889999999999,D3102,38628.2,76377.38,0,0
CASH_OUT,4449.69,C3103,47041.35,42591.659999999996,D3103,96157.93,100607.62,0,0
CASH_IN,43062.61,C3104,27872.8,0.0,D3104,43280.59,86343.2,0,0
DEBIT,40655.44,C3105,37979.03,0.0,D3105,58417.42,99072.86,0,0
CASH_IN,1671.12,C3106,59851.31,58180.189999999995,D3106,94476.63,96147.75,0,0
DEBIT,4555.13,C3107,58018.78,53463.65,D3107,98923.43,103478.56,0,0
PAYMENT,2457.3,C3108,63643.53,61186.229999999996,D3108,10165.84,12623.14,0,0
DEBIT,16737.84,C3109,35181.79,18443.95,D3109,83432.07,100169.91,0,0
PAYMENT,25464.94,C3110,31583.15,6118.210000000003,D3110,38211.65,63676.59,0,0
CASH_OUT,26617.85,C3111,61161.79,34543.94,D3111,59482.87,86100.72,1,0
DEBIT,13384.07,C3112,13286.17,0.0,D3112,37504.81,50888.88,1,0
CASH_IN,45579.93,C3113,25303.15,0.0,D3113,40111.62,85691.55,0,0
PAYMENT,18413.77,C3114,4212.77,0.0,D3114,15885.75,34299.520000000004,0,0
CASH_IN,2278.46,C3115,7261.09,4982.63,D3115,57276.65,59555.11,0,0
TRANSFER,15012.06,C3116,24338.33,9326.270000000002,D3116,54671.59,69683.65,0,0
PAYMENT,26555.94,C3117,1952.93,0.0,D3117,18935.58,45491.520000000004,0,0
DEBIT,20411.68,C3118,24541.06,4129.380000000001,D3118,54173.04,74584.72,0,0
PAYMENT,13692.85,C3119,65497.63,51804.78,D3119,97310.19,111003.04000000001,0,0
CASH_IN,6567.03,C3120,6110.71,0.0,D3120,71440.86,78007.89,0,0
CASH_OUT,40958.41,C3121,43673.67,2715.2599999999948,D3121,48098.26,89056.67000000001,0,0
PAYMENT,49807.27,C3122,91310.88,41503.61000000001,D3122,91608.4,141415.66999999998,0,0
DEBIT,16477.78,C3123,79128.48,62650.7,D3123,57531.44,74009.22,0,0
TRANSFER,19081.67,C3124,30543.75,11462.080000000002,D3124,13504.8,32586.469999999998,0,0
CASH_OUT,30902.26,C3125,92480.55,61578.29000000001,D3125,54750.96,85653.22,0,0
TRANSFER,35922.36,C3126,32964.65,0.0,D3126,18097.31,54019.67,0,0
PAYMENT,19602.08,C3127,7251.55,0.0,D3127,76750.48,96352.56,0,0
CASH_IN,45246.57,C3128,99405.6,54159.030000000006,D3128,96717.42,141963.99,0,0
CASH_IN,28000.64,C3129,87002.25,59001.61,D3129,36081.86,64082.5,0,0
DEBIT,22520.05,C3130,46593.28,24073.23,D3130,43491.79,66011.84,0,0
CASH_IN,32333.99,C3131,66637.65,34303.65999999999,D3131,42149.65,74483.64,0,0
CASH_OUT,47640.24,C3132,67122.81,19482.57,D3132,28530.0,76170.23999999999,0,0
CASH_IN,39727.82,C3133,19448.22,0.0,D3133,79418.0,119145.82,0,0
DEBIT,2001.62,C3134,20004.86,18003.24,D3134,61772.83,63774.450000000004,0,0
PAYMENT,16616.16,C3135,46958.07,30341.91,D3135,6405.16,23021.32,0,0
PAYMENT,23527.76,C3136,91157.31,67629.55,D3136,83880.63,107408.39,0,0
CASH_IN,15726.56,C3137,999.38,0.0,D3137,18708.82,34435.38,0,0
TRANSFER,35009.68,C3138,78250.56,43240.88,D3138,97915.12,132924.8,0,0
PAYMENT,41313.63,C3139,5752.68,0.0,D3139,37666.31,78979.94,0,0
CASH_IN,36567.52,C3140,47822.21,11254.690000000002,D3140,61644.96,98212.48,0,0
DEBIT,49466.68,C3141,63787.28,14320.599999999999,D3141,7782.36,57249.04,0,0
CASH_IN,13628.11,C3142,68675.93,55047.81999999999,D3142,34466.33,48094.44,0,0
PAYMENT,43749.6,C3143,5847.93,0.0,D3143,80235.4,123985.0,0,0
DEBIT,38331.37,C3144,41860.36,3528.989999999998,D3144,47720.85,86052.22,0,0
CASH_IN,18109.58,C3145,58383.73,40274.15,D3145,90460.35,108569.93000000001,0,0
CASH_OUT,36706.49,C3146,6604.55,0.0,D3146,57513.84,94220.32999999999,0,0
DEBIT,5204.69,C3147,13509.46,8304.77,D3147,92857.22,98061.91,0,0
CASH_OUT,39466.88,C3148,66364.9,26898.019999999997,D3148,98260.99,137727.87,1,0
TRANSFER,26617.0,C3149,52163.82,25546.82,D3149,45389.46,72006.45999999999,0,0
DEBIT,14615.22,C3150,16182.87,1567.6500000000015,D3150,56515.66,71130.88,0,0
CASH_OUT,32789.21,C3151,53523.93,20734.72,D3151,83492.06,116281.26999999999,0,0
PAYMENT,32081.36,C3152,91269.24,59187.880000000005,D3152,22153.3,54234.66,0,0
PAYMENT,10475.1,C3153,1558.76,0.0,D3153,86162.96,96638.06000000001,0,0
TRANSFER,1520.84,C3154,64263.38,62742.54,D3154,59192.01,60712.85,0,0
DEBIT,21681.7,C3155,7365.04,0.0,D3155,72550.01,94231.70999999999,0,0
DEBIT,28476.02,C3156,644.94,0.0,D3156,7985.4,36461.42,0,0
DEBIT,43830.39,C3157,15065.45,0.0,D3157,76618.77,120449.16,0,0
TRANSFER,46410.91,C3158,42290.66,0.0,D3158,31078.69,77489.6,0,0
DEBIT,26440.73,C3159,80234.4,53793.67,D3159,80523.23,106963.95999999999,0,0
PAYMENT,37690.42,C3160,28178.55,0.0,D3160,50915.25,88605.67,0,0
CASH_OUT,21965.72,C3161,62567.32,40601.6,D3161,27461.43,49427.15,0,0
PAYMENT,37304.36,C3162,41115.66,3811.300000000003,D3162,95275.97,132580.33000000002,0,0
PAYMENT,10240.87,C3163,23433.18,13192.31,D3163,76506.24,86747.11,0,0
CASH_OUT,18553.87,C3164,51424.71,32870.84,D3164,98568.61,117122.48,0,0
PAYMENT,31711.77,C3165,79746.45,48034.67999999999,D3165,36446.99,68158.76,0,0
TRANSFER,908.88,C3166,83249.24,82340.36,D3166,64921.96,65830.84,0,0
CASH_OUT,36123.34,C3167,84651.95,48528.61,D3167,61158.87,97282.20999999999,0,0
PAYMENT,41776.94,C3168,33855.78,0.0,D3168,68755.67,110532.61,0,0
CASH_IN,19957.68,C3169,79345.61,59387.93,D3169,3831.66,23789.34,0,0
PAYMENT,22397.67,C3170,21217.85,0.0,D3170,29171.93,51569.6,0,0
TRANSFER,42564.26,C3171,73842.51,31278.249999999993,D3171,90933.76,133498.02,0,0
DEBIT,38782.96,C3172,94838.44,56055.48,D3172,42382.01,81164.97,1,0
PAYMENT,14408.19,C3173,1374.38,0.0,D3173,96064.37,110472.56,0,0
DEBIT,16199.48,C3174,44036.39,27836.91,D3174,21350.32,37549.8,0,0
CASH_IN,33944.23,C3175,64777.1,30832.869999999995,D3175,99742.4,133686.63,0,0
PAYMENT,28160.34,C3176,70177.58,42017.240000000005,D3176,69758.09,97918.43,0,0
CASH_OUT,8112.32,C3177,17608.78,9496.46,D3177,77639.34,85751.66,0,0
DEBIT,15497.19,C3178,97218.33,81721.14,D3178,39686.12,55183.310000000005,0,0
CASH_IN,44999.26,C3179,61526.54,16527.28,D3179,90700.81,135700.07,0,0
CASH_OUT,34409.03,C3180,16434.06,0.0,D3180,54546.29,88955.32,0,0
CASH_OUT,49298.73,C3181,2052.25,0.0,D3181,68093.84,117392.57,0,0
CASH_OUT,38350.86,C3182,78326.42,39975.56,D3182,9480.83,47831.69,0,0
CASH_OUT,47098.78,C3183,7970.47,0.0,D3183,63168.07,110266.85,0,0
PAYMENT,10810.21,C3184,14105.09,3294.880000000001,D3184,87907.9,98718.10999999999,0,0
PAYMENT,38574.47,C3185,57483.0,18908.53,D3185,17828.32,56402.79,0,0
PAYMENT,1011.86,C3186,60350.55,59338.69,D3186,73772.59,74784.45,0,0
CASH_IN,33538.33,C3187,68688.71,35150.380000000005,D3187,2540.08,36078.41,0,0
CASH_IN,23464.64,C3188,39351.4,15886.760000000002,D3188,92620.3,116084.94,0,0
CASH_IN,17338.66,C3189,77389.87,60051.20999999999,D3189,98291.71,115630.37000000001,0,0
TRANSFER,43120.36,C3190,97435.86,54315.5,D3190,35418.01,78538.37,0,0
CASH_IN,42713.53,C3191,27109.49,0.0,D3191,10707.38,53420.909999999996,0,0
PAYMENT,1116.06,C3192,70302.86,69186.8,D3192,65857.64,66973.7,0,0
PAYMENT,30475.65,C3193,92846.87,62371.219999999994,D3193,2983.45,33459.1,0,0
TRANSFER,18392.24,C3194,68628.68,50236.43999999999,D3194,48248.63,66640.87,0,0
TRANSFER,20783.63,C3195,68110.95,47327.31999999999,D3195,27177.92,47961.55,0,0
CASH_IN,41602.2,C3196,22377.26,0.0,D3196,47333.91,88936.11,0,0
DEBIT,15492.68,C3197,53513.02,38020.34,D3197,1827.55,17320.23,0,0
TRANSFER,47152.5,C3198,56252.28,9099.779999999999,D3198,5161.22,52313.72,0,0
CASH_OUT,8982.51,C3199,70012.96,61030.450000000004,D3199,1597.58,10580.09,0,0
PAYMENT,33136.46,C3200,99682.14,66545.68,D3200,61913.19,95049.65,0,0
CASH_OUT,33605.58,C3201,3364.38,0.0,D3201,56009.29,89614.87,0,0
PAYMENT,12610.51,C3202,6523.27,0.0,D3202,23315.8,35926.31,0,0
PAYMENT,16238.21,C3203,7795.01,0.0,D3203,64664.31,80902.51999999999,0,0
TRANSFER,41740.09,C3204,74297.91,32557.820000000007,D3204,88420.73,130160.81999999999,0,0
TRANSFER,38090.5,C3205,13635.38,0.0,D3205,27732.21,65822.70999999999,0,0
CASH_OUT,16455.46,C3206,62245.19,45789.73,D3206,83199.38,99654.84,0,0
PAYMENT,26698.29,C3207,32466.89,5768.5999999999985,D3207,66250.91,92949.20000000001,0,0
CASH_OUT,3084.95,C3208,45732.0,42647.05,D3208,3382.04,6466.99,0,0
DEBIT,10438.09,C3209,21566.32,11128.23,D3209,37514.99,47953.08,0,0
CASH_OUT,24291.54,C3210,86610.66,62319.12,D3210,50775.72,75067.26000000001,0,0
CASH_IN,4299.6,C3211,58615.03,54315.43,D3211,73169.92,77469.52,0,0
CASH_OUT,42166.77,C3212,94456.33,52289.560000000005,D3212,28713.06,70879.83,0,0
CASH_IN,35900.59,C3213,57459.62,21559.030000000006,D3213,98273.01,134173.59999999998,0,0
CASH_IN,47181.74,C3214,12390.8,0.0,D3214,68453.97,115635.70999999999,0,0
CASH_IN,34673.65,C3215,17087.04,0.0,D3215,37281.37,71955.02,0,0
DEBIT,47020.13,C3216,98907.4,51887.27,D3216,9702.5,56722.63,0,0
CASH_OUT,27726.07,C3217,72556.52,44830.450000000004,D3217,18136.78,45862.85,1,0
CASH_OUT,30011.33,C3218,4927.88,0.0,D3218,48760.78,78772.11,0,0
DEBIT,48848.58,C3219,70378.1,21529.520000000004,D3219,49469.54,98318.12,0,0
PAYMENT,32106.82,C3220,41217.3,9110.480000000003,D3220,76771.88,108878.70000000001,0,0
TRANSFER,1540.3,C3221,30720.84,29180.54,D3221,72617.66,74157.96,0,0
CASH_OUT,36190.42,C3222,15406.08,0.0,D3222,20127.3,56317.72,0,0
TRANSFER,45273.53,C3223,83990.4,38716.869999999995,D3223,59495.66,104769.19,0,0
DEBIT,39779.22,C3224,6384.14,0.0,D3224,2062.18,41841.4,0,0
PAYMENT,29192.08,C3225,28983.55,0.0,D3225,39854.74,69046.82,0,0
PAYMENT,33565.5,C3226,30638.29,0.0,D3226,76410.52,109976.02,0,0
PAYMENT,49509.6,C3227,16090.53,0.0,D3227,39950.86,89460.45999999999,0,0
DEBIT,4534.01,C3228,50818.49,46284.479999999996,D3228,83559.62,88093.62999999999,0,0
CASH_IN,33362.57,C3229,1170.26,0.0,D3229,97615.53,130978.1,0,0
CASH_IN,14170.6,C3230,30097.55,15926.949999999999,D3230,60721.26,74891.86,0,0
TRANSFER,32004.88,C3231,93362.94,61358.06,D3231,14500.41,46505.29,0,0
CASH_IN,30381.57,C3232,31052.96,671.3899999999994,D3232,37967.72,68349.29000000001,0,0
CASH_IN,7673.69,C3233,36045.94,28372.250000000004,D3233,948.34,8622.029999999999,0,0
PAYMENT,10338.13,C3234,47316.5,36978.37,D3234,60272.59,70610.72,0,0
PAYMENT,31081.86,C3235,56169.34,25087.479999999996,D3235,82156.85,113238.71,1,0
TRANSFER,6412.37,C3236,80870.86,74458.49,D3236,62994.01,69406.38,0,0
CASH_OUT,13259.78,C3237,19032.12,5772.339999999998,D3237,78608.62,91868.4,0,0
TRANSFER,41762.44,C3238,87174.64,45412.2,D3238,79990.39,121752.83,0,0
TRANSFER,16355.25,C3239,75754.94,59399.69,D3239,85101.26,101456.51,0,0
DEBIT,24403.52,C3240,72265.03,47861.509999999995,D3240,26666.38,51069.9,0,0
DEBIT,47057.08,C3241,8680.46,0.0,D3241,87126.85,134183.93,0,0
TRANSFER,11358.23,C3242,2164.07,0.0,D3242,65409.4,76767.63,0,0
TRANSFER,19481.91,C3243,59401.27,39919.36,D3243,28972.56,48454.47,0,0
TRANSFER,30323.28,C3244,86313.4,55990.119999999995,D3244,98729.47,129052.75,0,0
CASH_IN,37767.19,C3245,58444.15,20676.96,D3245,95018.24,132785.43,0,0
DEBIT,45082.77,C3246,21323.49,0.0,D3246,57444.1,102526.87,0,0
TRANSFER,45773.73,C3247,9051.99,0.0,D3247,84320.84,130094.57,0,0
PAYMENT,38832.23,C3248,69959.65,31127.41999999999,D3248,26149.45,64981.68000000001,0,0
PAYMENT,11417.31,C3249,72177.03,60759.72,D3249,41603.7,53021.009999999995,0,0
CASH_IN,1241.44,C3250,17253.17,16011.729999999998,D3250,18397.18,19638.62,0,0
CASH_IN,19189.31,C3251,2819.03,0.0,D3251,52010.26,71199.57,0,0
CASH_OUT,7078.3,C3252,40828.35,33750.049999999996,D3252,49600.14,56678.44,1,0
CASH_OUT,35519.67,C3253,58271.87,22752.200000000004,D3253,21281.32,56800.99,0,0
CASH_OUT,33056.87,C3254,70600.24,37543.37,D3254,67280.17,100337.04000000001,0,0
CASH_IN,2199.54,C3255,80994.5,78794.96,D3255,11779.03,13978.57,0,0
CASH_IN,41829.85,C3256,61053.74,19223.89,D3256,6169.15,47999.0,0,0
CASH_IN,12437.91,C3257,11088.06,0.0,D3257,38490.5,50928.41,0,0
PAYMENT,21611.92,C3258,68258.17,46646.25,D3258,40982.48,62594.4,0,0
CASH_IN,33397.02,C3259,98417.66,65020.64000000001,D3259,31974.06,65371.08,0,0
PAYMENT,21471.51,C3260,90558.46,69086.95000000001,D3260,25794.66,47266.17,0,0
CASH_OUT,22064.95,C3261,87166.89,65101.94,D3261,33877.63,55942.58,1,0
CASH_OUT,3282.33,C3262,30217.02,26934.690000000002,D3262,16337.56,19619.89,0,0
CASH_OUT,20072.78,C3263,75078.82,55006.04000000001,D3263,40345.25,60418.03,0,0
TRANSFER,38242.63,C3264,85110.34,46867.71,D3264,90460.34,128702.97,0,0
TRANSFER,45758.9,C3265,67832.62,22073.719999999994,D3265,22442.69,68201.59,0,0
DEBIT,20675.44,C3266,25056.18,4380.740000000002,D3266,68445.11,89120.55,0,0
DEBIT,21179.87,C3267,95383.4,74203.53,D3267,14178.45,35358.32,0,0
DEBIT,35131.65,C3268,45081.94,9950.29,D3268,35390.66,70522.31,0,0
TRANSFER,47138.66,C3269,12980.56,0.0,D3269,32117.48,79256.14,0,0
TRANSFER,13353.78,C3270,10977.79,0.0,D3270,93702.94,107056.72,0,0
DEBIT,22007.77,C3271,64751.9,42744.130000000005,D3271,42798.21,64805.979999999996,0,0
DEBIT,39798.87,C3272,43770.96,3972.0899999999965,D3272,69046.59,108845.45999999999,0,0
CASH_IN,30485.07,C3273,9448.39,0.0,D3273,60246.28,90731.35,0,0
DEBIT,5530.21,C3274,74036.46,68506.25,D3274,14103.01,19633.22,0,0
CASH_IN,31387.01,C3275,79932.52,48545.51000000001,D3275,93954.05,125341.06,0,0
PAYMENT,9338.13,C3276,72541.56,63203.43,D3276,34586.93,43925.06,0,0
TRANSFER,25511.29,C3277,20226.09,0.0,D3277,4475.84,29987.13,0,0
DEBIT,26455.63,C3278,68977.55,42521.92,D3278,30044.37,56500.0,0,0
TRANSFER,43810.29,C3279,1072.28,0.0,D3279,33563.37,77373.66,0,0
TRANSFER,23125.25,C3280,30511.21,7385.959999999999,D3280,9274.53,32399.78,0,0
TRANSFER,13972.84,C3281,39882.15,25909.31,D3281,61997.74,75970.58,0,0
PAYMENT,11549.09,C3282,83524.69,71975.6,D3282,34676.42,46225.509999999995,0,0
CASH_OUT,43712.72,C3283,39039.44,0.0,D3283,62913.46,106626.18,0,0
DEBIT,8551.37,C3284,1126.94,0.0,D3284,674.06,9225.43,0,0
CASH_OUT,21294.0,C3285,35234.64,13940.64,D3285,98204.84,119498.84,1,0
CASH_OUT,9359.47,C3286,49892.41,40532.94,D3286,17051.64,26411.11,0,0
CASH_OUT,38665.43,C3287,94900.48,56235.049999999996,D3287,65933.1,104598.53,0,0
TRANSFER,23719.16,C3288,94103.43,70384.26999999999,D3288,71578.43,95297.59,0,0
CASH_IN,17557.83,C3289,18087.4,529.5699999999997,D3289,17160.83,34718.66,0,0
TRANSFER,18055.62,C3290,18514.65,459.0300000000025,D3290,11171.23,29226.85,1,0
TRANSFER,42610.86,C3291,16338.15,0.0,D3291,15257.72,57868.58,0,0
CASH_OUT,27689.14,C3292,78892.19,51203.05,D3292,24681.83,52370.97,0,0
TRANSFER,35893.67,C3293,602.2,0.0,D3293,16823.21,52716.88,0,0
CASH_OUT,44852.03,C3294,12717.72,0.0,D3294,67399.94,112251.97,0,0
CASH_IN,45087.18,C3295,53795.96,8708.779999999999,D3295,42083.32,87170.5,0,0
DEBIT,16426.12,C3296,24756.21,8330.09,D3296,53779.16,70205.28,0,0
CASH_OUT,47622.61,C3297,9235.65,0.0,D3297,4733.68,52356.29,0,0
CASH_IN,1244.77,C3298,35987.8,34743.030000000006,D3298,86124.9,87369.67,0,0
DEBIT,18842.4,C3299,27420.76,8578.359999999997,D3299,17057.16,35899.56,0,0
PAYMENT,44790.05,C3300,51110.43,6320.379999999997,D3300,36015.23,80805.28,0,0
CASH_OUT,13732.57,C3301,97923.36,84190.79000000001,D3301,7190.16,20922.73,0,0
CASH_OUT,13654.8,C3302,12430.46,0.0,D3302,13679.31,27334.11,0,0
PAYMENT,15131.81,C3303,37272.67,22140.86,D3303,66579.94,81711.75,0,0
PAYMENT,30616.06,C3304,93198.5,62582.44,D3304,69258.7,99874.76,0,0
CASH_OUT,21917.2,C3305,87687.3,65770.1,D3305,67696.55,89613.75,0,0
PAYMENT,36337.02,C3306,39427.1,3090.0800000000017,D3306,55213.68,91550.7,0,0
TRANSFER,44745.64,C3307,69895.33,25149.690000000002,D3307,95252.17,139997.81,0,0
DEBIT,33710.29,C3308,8785.7,0.0,D3308,50717.72,84428.01000000001,0,0
DEBIT,10224.13,C3309,71254.11,61029.98,D3309,44941.2,55165.329999999994,0,0
DEBIT,46634.16,C3310,97285.77,50651.61,D3310,24754.56,71388.72,0,0
TRANSFER,13225.38,C3311,53748.82,40523.44,D3311,9884.95,23110.33,0,0
PAYMENT,7495.56,C3312,49849.02,42353.46,D3312,54815.49,62311.049999999996,0,0
CASH_IN,4499.27,C3313,18731.86,14232.59,D3313,31489.02,35988.29,0,0
PAYMENT,28169.62,C3314,63378.82,35209.2,D3314,52402.54,80572.16,0,0
CASH_OUT,5689.01,C3315,59043.73,53354.72,D3315,20611.91,26300.92,0,0
DEBIT,6939.66,C3316,65193.31,58253.649999999994,D3316,83817.27,90756.93000000001,0,0
PAYMENT,15002.22,C3317,2608.33,0.0,D3317,99969.72,114971.94,0,0
CASH_IN,14083.37,C3318,54872.35,40788.979999999996,D3318,32240.35,46323.72,0,0
CASH_OUT,30212.37,C3319,59493.48,29281.110000000004,D3319,84232.76,114445.12999999999,0,0
TRANSFER,40837.45,C3320,20753.01,0.0,D3320,87298.61,128136.06,0,0
TRANSFER,38067.72,C3321,20833.29,0.0,D3321,99607.38,137675.1,0,0
CASH_IN,13124.96,C3322,27621.82,14496.86,D3322,34272.01,47396.97,1,0
CASH_OUT,12266.28,C3323,71172.16,58905.880000000005,D3323,75604.14,87870.42,0,0
DEBIT,48289.61,C3324,60626.61,12337.0,D3324,22880.9,71170.51000000001,0,0
PAYMENT,412.8,C3325,84576.26,84163.45999999999,D3325,62479.6,62892.4,0,0
CASH_OUT,43986.15,C3326,29565.86,0.0,D3326,70484.26,114470.41,0,0
TRANSFER,9987.23,C3327,91206.81,81219.58,D3327,74112.07,84099.3,0,0
CASH_IN,47364.27,C3328,74370.62,27006.35,D3328,20717.22,68081.48999999999,0,0
CASH_IN,17116.02,C3329,39501.17,22385.149999999998,D3329,84872.56,101988.58,0,0
PAYMENT,22018.15,C3330,9526.21,0.0,D3330,42097.19,64115.340000000004,0,0
CASH_IN,35356.32,C3331,25698.37,0.0,D3331,21636.95,56993.270000000004,0,0
CASH_IN,29383.86,C3332,95676.82,66292.96,D3332,54253.11,83636.97,0,0
CASH_OUT,15897.65,C3333,31036.34,15138.69,D3333,86335.71,102233.36,0,0
DEBIT,27691.99,C3334,32990.1,5298.109999999997,D3334,96708.79,124400.78,0,0
